TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > Power factor (Q1);IOITSecure447 > Power factor (Q2);IOITSecure447 > Power factor (Q3);IOITSecure447 > Avg power factor;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power;IOITSecure447 > R-Ph Voltage THD;IOITSecure447 > Y-Ph Voltage THD;IOITSecure447 > B-Ph Voltage THD;IOITSecure447 > R-Ph Current THD;IOITSecure447 > Y-Ph Current THD;IOITSecure447 > B-Ph Current THD
24/12/2023 00:12:00;240.01;241.37;240.85;240.74;416.55;417.84;416.99;20.03;14.33;17.25;6.15;19.78;14.30;17.20;2.60;-0.86;0.38;0.99;-1.00;1.00;1.00;4.68;3.38;4.10;12.19;0.63;-0.21;0.09;0.52;4.80;3.45;4.17;12.39;3.52;4.33;3.97;85.63;81.83;73.73
24/12/2023 00:12:10;239.93;241.31;240.87;240.71;416.27;417.68;416.85;19.95;14.28;17.25;6.15;19.78;14.30;17.20;2.60;-0.86;0.38;0.99;-1.00;1.00;1.00;4.68;3.38;4.10;12.19;0.63;-0.21;0.09;0.52;4.80;3.45;4.17;12.39;3.52;4.33;3.97;85.63;81.83;73.73
24/12/2023 00:12:20;239.93;241.31;240.87;240.71;416.27;417.68;416.85;19.95;14.28;17.13;6.22;19.88;14.27;17.23;2.62;-0.86;0.37;0.99;-1.00;1.00;1.00;4.66;3.40;4.11;12.16;0.63;-0.22;0.08;0.49;4.80;3.46;4.17;12.39;3.65;4.34;3.97;82.44;82.04;73.82
24/12/2023 00:12:30;239.89;241.11;240.79;240.60;416.02;417.39;416.80;19.93;14.26;17.24;6.24;19.81;14.23;17.24;2.61;-0.86;0.37;0.99;-1.00;1.00;1.00;4.66;3.40;4.11;12.16;0.63;-0.22;0.08;0.49;4.80;3.46;4.17;12.39;3.65;4.34;3.97;82.44;82.04;73.82
24/12/2023 00:12:40;239.89;241.11;240.79;240.60;416.02;417.39;416.80;19.93;14.26;17.24;6.24;19.81;14.23;17.24;2.61;-0.88;0.37;0.99;-1.00;1.00;1.00;4.68;3.39;4.10;12.16;0.64;-0.22;0.09;0.50;4.80;3.45;4.17;12.36;3.52;4.33;3.92;81.83;81.90;74.51
24/12/2023 00:12:50;239.87;241.13;240.71;240.56;416.04;417.42;416.75;19.91;14.33;17.25;6.15;19.80;14.26;17.30;2.59;-0.87;0.36;0.99;-1.00;1.00;1.00;4.68;3.39;4.10;12.16;0.64;-0.22;0.09;0.50;4.80;3.45;4.17;12.36;3.52;4.33;3.92;81.83;81.90;74.51
24/12/2023 00:13:00;239.87;241.13;240.71;240.56;416.04;417.42;416.75;19.91;14.33;17.25;6.15;19.80;14.26;17.30;2.59;-0.87;0.36;0.99;-1.00;1.00;1.00;4.69;3.39;4.10;12.18;0.64;-0.22;0.08;0.50;4.79;3.45;4.17;12.31;3.52;4.33;3.97;82.22;81.70;73.79
24/12/2023 00:13:10;239.89;241.25;240.83;240.66;416.26;417.58;416.78;20.03;14.30;17.08;6.36;19.82;14.27;17.07;2.66;-0.85;0.07;0.99;-1.00;1.00;1.00;4.66;3.40;4.07;12.14;0.64;-0.22;0.08;0.50;4.79;3.45;4.17;12.31;3.52;4.33;3.97;82.22;81.70;73.79
24/12/2023 00:13:20;239.89;241.25;240.83;240.66;416.26;417.58;416.78;20.03;14.30;17.08;6.36;19.82;14.27;17.07;2.66;-0.85;0.07;0.99;-1.00;1.00;1.00;4.66;3.40;4.07;12.14;0.62;-0.22;0.02;0.44;4.81;3.46;4.10;12.31;3.53;4.31;3.92;84.98;81.74;74.46
24/12/2023 00:13:30;240.11;241.54;241.08;240.91;416.66;418.05;417.24;19.87;14.29;17.12;6.46;19.89;14.26;17.09;2.60;-0.87;0.04;0.99;-1.00;1.00;1.00;4.70;3.40;4.03;12.13;0.61;-0.21;0.03;0.43;4.81;3.45;4.10;12.31;3.53;4.31;3.92;84.98;81.74;74.46
24/12/2023 00:13:40;240.11;241.54;241.08;240.91;416.66;418.05;417.24;19.87;14.29;17.12;6.46;19.89;14.26;17.09;2.60;-0.87;0.04;0.99;-1.00;1.00;1.00;4.70;3.40;4.03;12.13;0.61;-0.21;0.03;0.43;4.81;3.45;4.10;12.32;3.65;4.30;3.93;85.31;81.76;74.60
24/12/2023 00:13:50;240.25;241.68;241.22;241.05;416.93;418.25;417.45;19.94;14.31;17.11;6.34;19.80;14.27;17.08;2.60;-0.87;0.09;0.99;-1.00;1.00;1.00;4.68;3.39;4.05;12.12;0.62;-0.21;0.01;0.41;4.78;3.45;4.12;12.32;3.48;4.30;3.98;85.31;81.76;74.60
24/12/2023 00:14:00;240.25;241.68;241.22;241.05;416.93;418.25;417.45;19.94;14.31;17.11;6.34;19.80;14.27;17.08;2.60;-0.87;0.09;0.99;-1.00;1.00;1.00;4.68;3.39;4.05;12.12;0.62;-0.21;0.01;0.41;4.78;3.45;4.12;12.32;3.48;4.30;3.98;82.36;81.89;74.69
24/12/2023 00:14:10;240.22;241.61;241.13;240.97;416.75;418.19;417.34;19.97;14.32;17.07;6.14;19.72;14.30;16.93;2.59;-0.88;0.10;0.99;-1.00;1.00;1.00;4.70;3.40;4.05;12.15;0.63;-0.22;0.01;0.42;4.78;3.45;4.12;12.31;3.49;4.31;3.96;82.17;82.55;74.66
24/12/2023 00:14:20;240.22;241.63;241.13;241.00;416.83;418.13;417.34;19.97;14.32;17.07;6.14;19.72;14.30;16.93;2.59;-0.88;0.10;0.99;-1.00;1.00;1.00;4.70;3.40;4.05;12.15;0.63;-0.22;0.01;0.42;4.78;3.45;4.12;12.31;3.49;4.31;3.96;82.17;82.55;74.66
24/12/2023 00:14:30;240.22;241.63;241.13;241.00;416.83;418.13;417.23;20.01;14.32;16.91;6.34;19.89;14.28;17.03;2.55;-0.87;0.09;0.99;-1.00;1.00;1.00;4.67;3.40;4.06;12.13;0.63;-0.22;0.01;0.44;4.81;3.46;4.13;12.33;3.52;4.35;3.99;85.00;82.01;74.43
24/12/2023 00:14:40;240.10;241.49;241.14;240.92;416.59;418.00;417.18;19.97;14.28;17.04;6.34;19.89;14.28;17.03;2.55;-0.87;0.09;0.99;-1.00;1.00;1.00;4.67;3.40;4.06;12.13;0.63;-0.22;0.01;0.44;4.81;3.46;4.13;12.33;3.52;4.35;3.99;85.00;82.01;74.43
24/12/2023 00:14:50;240.10;241.49;241.14;240.92;416.59;418.00;417.18;19.97;14.28;17.04;6.26;19.79;14.29;17.07;2.68;-0.91;0.07;0.99;-1.00;1.00;1.00;4.66;3.39;4.07;12.12;0.64;-0.23;0.02;0.43;4.80;3.45;4.13;12.37;3.50;4.39;3.97;85.89;81.49;75.00
24/12/2023 00:15:00;240.20;241.59;241.27;241.02;416.77;418.23;417.43;19.99;14.30;17.12;6.26;19.73;14.29;17.06;2.60;-0.91;0.07;0.99;-1.00;1.00;1.00;4.66;3.39;4.07;12.12;0.64;-0.23;0.02;0.43;4.80;3.45;4.13;12.37;3.50;4.39;3.97;85.89;81.49;75.00
24/12/2023 00:15:10;240.20;241.59;241.27;241.02;416.77;418.23;417.43;19.99;14.30;17.12;6.26;19.73;14.29;17.06;2.60;-0.89;0.10;0.99;-1.00;1.00;1.00;4.67;3.40;4.07;12.15;0.62;-0.21;0.02;0.43;4.79;3.46;4.11;12.32;3.53;4.31;3.96;82.44;81.92;74.54
24/12/2023 00:15:20;240.25;241.74;241.24;241.07;416.78;418.16;417.14;22.04;14.33;17.09;8.20;20.91;14.31;17.13;4.15;-0.89;0.05;0.98;-1.00;1.00;1.00;4.67;3.40;4.07;12.15;0.62;-0.21;0.02;0.43;4.79;3.46;4.11;12.32;3.53;4.31;3.96;82.44;81.92;74.54
24/12/2023 00:15:30;240.25;241.74;241.24;241.07;416.78;418.16;417.14;22.04;14.33;17.09;8.20;20.91;14.31;17.13;4.15;-0.89;0.05;0.98;-1.00;1.00;1.00;4.99;3.41;4.08;12.45;1.01;-0.21;0.02;0.80;5.14;3.47;4.12;12.65;3.54;4.37;4.01;75.98;81.81;74.18
24/12/2023 00:15:40;240.04;241.90;241.25;241.07;416.91;418.31;417.46;21.46;14.29;17.14;8.35;21.12;14.26;17.17;4.19;-0.85;0.08;0.98;-1.00;1.00;1.00;4.97;3.40;4.03;12.45;1.01;-0.21;0.02;0.80;5.14;3.47;4.12;12.65;3.54;4.37;4.01;75.98;81.81;74.18
24/12/2023 00:15:50;240.04;241.90;241.25;241.07;416.91;418.31;417.46;21.46;14.29;17.14;8.35;21.12;14.26;17.17;4.19;-0.85;0.08;0.98;-1.00;1.00;1.00;4.97;3.40;4.03;12.42;1.01;-0.21;0.03;0.82;5.14;3.46;4.12;12.63;3.58;4.33;4.05;76.22;81.90;74.55
24/12/2023 00:16:00;239.91;241.78;241.53;241.07;416.73;418.30;417.48;21.38;14.31;17.13;8.28;21.02;14.26;17.09;4.28;-0.87;0.10;0.98;-1.00;1.00;1.00;4.95;3.40;4.05;12.42;1.01;-0.21;0.02;0.83;5.15;3.46;4.12;12.63;3.58;4.33;4.05;76.22;81.90;74.55
24/12/2023 00:16:10;239.91;241.78;241.53;241.07;416.73;418.30;417.48;21.38;14.31;17.13;8.28;21.02;14.26;17.09;4.28;-0.87;0.10;0.98;-1.00;1.00;1.00;4.95;3.40;4.05;12.42;1.01;-0.21;0.02;0.83;5.15;3.47;4.14;12.67;3.56;4.34;4.05;79.88;81.46;74.19
24/12/2023 00:16:20;240.02;241.44;241.55;241.08;416.85;418.34;417.53;21.42;14.81;16.95;7.67;20.98;14.77;17.09;4.26;-0.68;0.12;0.98;-1.00;1.00;1.00;4.97;3.52;4.08;12.57;1.00;-0.16;0.02;0.87;5.14;3.57;4.13;12.79;3.52;4.34;4.05;79.88;81.46;74.19
24/12/2023 00:16:30;240.02;241.44;241.55;241.08;416.85;418.34;417.53;21.42;14.81;16.95;7.67;20.98;14.77;17.09;4.26;-0.68;0.12;0.98;-1.00;1.00;1.00;4.97;3.52;4.08;12.57;1.00;-0.16;0.02;0.87;5.14;3.57;4.13;12.79;3.52;4.31;4.01;79.73;79.23;74.18
24/12/2023 00:16:40;239.91;241.72;241.48;241.04;416.85;418.24;417.42;21.41;14.79;16.99;7.70;21.02;14.75;17.03;4.19;-0.67;0.10;0.98;-1.00;1.00;1.00;4.98;3.51;4.07;12.53;1.00;-0.16;0.02;0.85;5.14;3.55;4.14;12.77;3.50;4.28;3.99;76.39;79.46;74.54
24/12/2023 00:16:50;239.84;241.55;241.40;240.92;416.58;418.24;417.42;21.41;14.79;16.99;7.70;21.02;14.75;17.03;4.19;-0.67;0.10;0.98;-1.00;1.00;1.00;4.98;3.51;4.07;12.53;1.00;-0.16;0.02;0.85;5.14;3.55;4.14;12.77;3.50;4.28;3.99;76.39;79.46;74.54
24/12/2023 00:17:00;239.84;241.55;241.40;240.92;416.58;418.00;417.16;21.51;14.74;17.06;7.80;21.02;14.71;17.07;4.22;-0.66;0.07;0.98;-1.00;1.00;1.00;4.96;3.51;4.08;12.55;1.02;-0.17;0.02;0.87;5.14;3.55;4.14;12.76;3.54;4.28;4.03;79.42;79.17;74.86
24/12/2023 00:17:10;239.79;241.51;241.47;240.93;416.51;418.05;417.40;21.43;14.72;17.06;7.80;21.02;14.71;17.07;4.22;-0.66;0.07;0.98;-1.00;1.00;1.00;4.96;3.51;4.08;12.55;1.02;-0.17;0.02;0.87;5.14;3.55;4.14;12.76;3.54;4.28;4.03;79.42;79.17;74.86
24/12/2023 00:17:20;239.79;241.51;241.47;240.93;416.51;418.05;417.40;21.43;14.72;17.11;7.83;21.01;14.76;17.07;4.27;-0.65;0.09;0.98;-1.00;1.00;1.00;4.96;3.50;4.09;12.57;0.99;-0.15;0.03;0.87;5.13;3.57;4.10;12.74;3.53;4.33;3.90;80.10;78.58;74.26
24/12/2023 00:17:30;240.13;241.89;241.82;241.28;417.10;418.62;417.91;21.42;14.76;17.07;7.87;21.02;14.71;17.13;4.27;-0.65;0.09;0.98;-1.00;1.00;1.00;4.96;3.50;4.09;12.57;0.99;-0.15;0.03;0.87;5.13;3.57;4.10;12.74;3.53;4.33;3.90;80.10;78.58;74.26
24/12/2023 00:17:40;240.13;241.89;241.82;241.28;417.10;418.62;417.91;21.42;14.76;17.07;7.87;21.02;14.71;17.13;4.22;-0.65;0.12;0.98;-1.00;1.00;1.00;4.96;3.52;4.08;12.56;1.01;-0.17;0.04;0.88;5.14;3.57;4.12;12.75;3.55;4.28;4.02;79.56;79.09;74.29
24/12/2023 00:17:50;240.09;241.90;241.86;241.28;417.08;418.78;418.03;21.40;14.75;17.09;7.77;20.97;14.73;17.13;4.16;-0.66;0.11;0.98;-1.00;1.00;1.00;4.96;3.52;4.08;12.56;1.01;-0.17;0.04;0.88;5.14;3.57;4.12;12.75;3.55;4.28;4.02;79.56;79.09;74.29
24/12/2023 00:18:00;240.09;241.90;241.86;241.28;417.08;418.78;418.03;21.40;14.75;17.09;7.77;20.97;14.73;17.13;4.16;-0.66;0.11;0.98;-1.00;1.00;1.00;4.99;3.51;4.05;12.53;1.00;-0.15;0.03;0.87;5.15;3.57;4.13;12.73;3.53;4.34;4.01;76.22;78.78;74.20
24/12/2023 00:18:10;240.12;241.88;241.83;241.27;417.07;418.66;417.86;21.45;14.72;17.17;6.53;20.16;14.66;17.11;2.62;-0.66;0.12;0.99;-1.00;1.00;1.00;4.67;3.15;4.06;11.88;1.00;-0.15;0.03;0.87;5.15;3.57;4.13;12.73;3.53;4.34;4.01;76.22;78.78;74.20
24/12/2023 00:18:20;240.12;241.88;241.83;241.27;417.07;418.66;417.86;21.45;14.72;17.17;6.53;20.16;14.66;17.11;2.62;-0.66;0.12;0.99;-1.00;1.00;1.00;4.67;3.15;4.06;11.88;0.64;-0.06;0.04;0.61;4.79;3.20;4.14;12.10;3.60;4.39;4.01;82.12;89.62;74.46
24/12/2023 00:18:30;240.31;241.90;241.86;241.36;417.30;418.64;418.07;19.94;13.23;16.95;7.32;19.84;13.26;16.98;2.65;-0.24;0.16;0.99;-1.00;1.00;1.00;4.68;3.15;4.08;11.91;0.62;-0.06;0.03;0.58;4.81;3.20;4.14;12.10;3.60;4.39;4.01;82.12;89.62;74.46
24/12/2023 00:18:40;240.31;241.90;241.86;241.36;417.30;418.64;418.07;19.94;13.23;16.95;7.32;19.84;13.26;16.98;2.65;-0.24;0.16;0.99;-1.00;1.00;1.00;4.68;3.15;4.08;11.91;0.62;-0.06;0.03;0.58;4.81;3.19;4.14;12.14;3.56;4.39;4.01;86.10;89.63;74.46
24/12/2023 00:18:50;240.20;241.94;241.85;241.34;417.31;418.61;417.95;19.96;12.86;17.00;7.72;19.83;12.84;17.08;2.75;-0.40;0.13;0.99;-1.00;1.00;1.00;4.69;3.04;4.07;11.80;0.64;-0.09;0.03;0.56;4.80;3.10;4.14;12.00;3.56;4.39;4.01;86.10;89.63;74.46
24/12/2023 00:19:00;240.20;241.94;241.85;241.34;417.31;418.61;417.95;19.96;12.86;17.00;7.72;19.83;12.84;17.08;2.75;-0.40;0.13;0.99;-1.00;1.00;1.00;4.69;3.04;4.07;11.80;0.64;-0.09;0.03;0.56;4.80;3.10;4.14;12.00;3.56;4.39;4.05;84.74;92.76;74.68
24/12/2023 00:19:10;239.76;241.44;241.42;240.89;416.51;417.83;417.52;20.01;12.88;17.05;7.71;19.82;12.80;17.06;2.61;-0.37;0.12;0.99;-1.00;1.00;1.00;4.70;3.06;4.08;11.84;0.62;-0.09;0.03;0.55;4.77;3.10;4.13;11.98;3.65;4.37;4.02;82.07;93.21;74.97
24/12/2023 00:19:20;240.15;241.67;241.71;240.89;416.51;417.83;417.52;20.01;12.88;17.05;7.71;19.82;12.80;17.06;2.61;-0.37;0.12;0.99;-1.00;1.00;1.00;4.70;3.06;4.08;11.84;0.62;-0.09;0.03;0.55;4.77;3.10;4.13;11.98;3.65;4.37;4.02;82.07;93.21;74.97
24/12/2023 00:19:30;240.15;241.67;241.71;241.18;416.95;418.26;417.85;20.07;12.83;17.10;7.67;19.74;12.82;17.15;2.60;-0.42;0.09;0.99;-1.00;1.00;1.00;4.66;3.05;4.08;11.80;0.64;-0.10;0.03;0.56;4.78;3.10;4.10;11.96;3.50;4.39;3.99;82.23;92.26;73.96
24/12/2023 00:19:40;239.87;241.59;241.40;240.94;416.67;418.01;417.38;19.94;12.83;17.10;7.67;19.74;12.82;17.15;2.60;-0.42;0.09;0.99;-1.00;1.00;1.00;4.66;3.05;4.08;11.80;0.64;-0.10;0.03;0.56;4.78;3.10;4.10;11.96;3.50;4.39;3.99;82.23;92.26;73.96
24/12/2023 00:19:50;239.87;241.59;241.40;240.94;416.67;418.01;417.38;19.94;12.86;17.15;7.86;19.86;12.84;17.11;2.55;-0.38;0.14;0.99;-1.00;1.00;1.00;4.66;3.04;4.05;11.77;0.62;-0.10;0.03;0.57;4.80;3.11;4.10;11.99;3.51;4.41;3.99;81.80;92.38;74.44
24/12/2023 00:20:00;240.01;241.79;241.57;241.12;417.01;418.33;417.54;19.94;12.88;17.11;7.70;19.77;12.85;17.11;2.55;-0.38;0.14;0.99;-1.00;1.00;1.00;4.66;3.04;4.05;11.77;0.62;-0.10;0.03;0.57;4.80;3.11;4.10;11.99;3.51;4.41;3.99;81.80;92.38;74.44
24/12/2023 00:20:10;240.01;241.79;241.57;241.12;417.01;418.33;417.54;19.94;12.88;17.11;7.70;19.77;12.85;17.14;2.62;-0.40;0.15;0.99;-1.00;1.00;1.00;4.67;3.06;4.05;11.74;0.64;-0.10;0.03;0.57;4.79;3.10;4.11;11.98;3.54;4.40;4.03;85.55;92.37;74.59
24/12/2023 00:20:20;239.98;241.74;241.59;241.12;416.97;418.29;417.66;19.95;12.84;17.04;7.74;19.83;12.86;16.94;2.61;-0.36;0.13;0.99;-1.00;1.00;1.00;4.67;3.06;4.05;11.74;0.64;-0.10;0.03;0.57;4.79;3.10;4.11;11.98;3.54;4.40;4.03;85.55;92.37;74.59
24/12/2023 00:20:30;239.98;241.74;241.59;241.12;416.97;418.29;417.66;19.95;12.84;17.04;7.74;19.83;12.86;16.94;2.61;-0.36;0.13;0.99;-1.00;1.00;1.00;4.66;2.94;4.06;11.69;0.63;-0.14;0.03;0.53;4.80;2.99;4.14;11.90;3.59;4.36;4.05;84.58;96.06;74.58
24/12/2023 00:20:40;240.10;242.01;241.66;241.26;417.26;418.53;417.83;19.95;12.38;16.99;8.07;19.75;12.43;17.01;2.64;-0.60;0.14;0.99;-1.00;1.00;1.00;4.66;2.94;4.06;11.69;0.63;-0.14;0.03;0.53;4.80;2.99;4.14;11.90;3.59;4.36;4.05;84.58;96.06;74.58
24/12/2023 00:20:50;240.10;242.01;241.66;241.26;417.26;418.53;417.83;19.95;12.38;16.99;8.07;19.75;12.43;17.01;2.64;-0.60;0.14;0.99;-1.00;1.00;1.00;4.70;2.95;4.08;11.73;0.64;-0.14;0.03;0.52;4.78;3.01;4.14;11.89;3.57;4.46;4.02;85.91;95.81;74.74
24/12/2023 00:21:00;240.13;242.05;241.73;241.30;417.32;418.63;417.85;19.98;12.45;17.02;8.18;19.89;12.41;16.99;2.67;-0.58;0.14;0.99;-1.00;1.00;1.00;4.67;2.94;4.08;11.69;0.63;-0.15;0.03;0.52;4.78;3.01;4.14;11.89;3.57;4.46;4.02;85.91;95.81;74.74
24/12/2023 00:21:10;240.13;242.05;241.73;241.30;417.32;418.63;417.85;19.98;12.45;17.02;8.18;19.89;12.41;16.99;2.67;-0.58;0.14;0.99;-1.00;1.00;1.00;4.67;2.94;4.08;11.69;0.63;-0.15;0.03;0.54;4.82;3.00;4.12;11.88;3.59;4.50;4.02;82.01;96.32;74.36
24/12/2023 00:21:20;240.03;241.94;241.68;241.22;417.14;418.55;417.87;19.92;12.41;17.07;8.08;19.77;12.40;17.08;2.60;-0.59;0.10;0.99;-1.00;1.00;1.00;4.67;2.95;4.08;11.71;0.63;-0.15;0.03;0.51;4.80;3.00;4.12;11.88;3.59;4.50;4.02;82.01;96.32;74.36
24/12/2023 00:21:30;240.03;241.94;241.68;241.22;417.14;418.55;417.87;19.92;12.41;17.07;8.08;19.77;12.40;17.08;2.60;-0.59;0.10;0.99;-1.00;1.00;1.00;4.67;2.95;4.08;11.71;0.63;-0.15;0.03;0.51;4.80;3.00;4.11;11.88;3.72;4.52;4.02;82.31;96.62;74.78
24/12/2023 00:21:40;240.35;242.23;242.10;241.61;417.67;419.20;418.57;19.96;12.38;17.09;8.15;19.67;12.40;17.06;2.57;-0.61;0.13;0.99;-1.00;1.00;1.00;4.68;2.95;4.04;11.65;0.63;-0.14;0.03;0.53;4.80;3.00;4.10;11.86;3.59;4.44;3.98;82.31;96.62;74.78
24/12/2023 00:21:50;240.35;242.23;242.10;241.61;417.67;419.20;418.57;19.96;12.38;17.09;8.15;19.67;12.40;17.06;2.57;-0.61;0.13;0.99;-1.00;1.00;1.00;4.68;2.95;4.04;11.65;0.63;-0.14;0.03;0.53;4.80;3.00;4.10;11.86;3.59;4.44;3.98;85.99;96.00;74.95
24/12/2023 00:22:00;240.53;242.45;242.12;241.69;417.98;419.31;418.54;19.89;12.36;17.08;8.17;19.76;12.39;17.03;2.58;-0.58;0.12;0.99;-1.00;1.00;1.00;4.68;2.94;4.04;11.67;0.62;-0.14;0.02;0.51;4.77;3.00;4.11;11.85;3.48;4.44;3.98;85.66;96.70;74.11
24/12/2023 00:22:10;240.24;242.14;241.87;241.42;417.47;418.88;418.16;19.89;12.36;17.08;8.17;19.76;12.39;17.03;2.58;-0.58;0.12;0.99;-1.00;1.00;1.00;4.68;2.94;4.04;11.67;0.62;-0.14;0.02;0.51;4.77;3.00;4.11;11.85;3.48;4.44;3.98;85.66;96.70;74.11
24/12/2023 00:22:20;240.24;242.14;241.87;241.42;417.47;418.88;418.16;19.96;12.36;17.13;8.16;19.74;12.40;17.00;2.66;-0.58;0.17;0.99;-1.00;1.00;1.00;4.67;2.95;4.05;11.67;0.63;-0.15;0.03;0.54;4.81;3.01;4.13;11.87;3.48;4.41;3.99;82.54;96.33;74.54
24/12/2023 00:22:30;240.25;242.19;241.93;241.49;417.61;418.98;418.28;19.93;12.38;16.89;8.10;19.74;12.40;17.00;2.66;-0.58;0.17;0.99;-1.00;1.00;1.00;4.67;2.95;4.05;11.67;0.63;-0.15;0.03;0.54;4.81;3.01;4.13;11.87;3.48;4.41;3.99;82.54;96.33;74.54
24/12/2023 00:22:40;240.25;242.19;241.93;241.49;417.61;418.98;418.28;19.93;12.38;16.89;8.10;19.77;12.36;16.99;2.64;-0.56;0.14;0.99;-1.00;1.00;1.00;4.65;2.94;4.07;11.66;0.64;-0.15;0.02;0.52;4.79;3.01;4.13;11.91;3.56;4.42;3.97;82.74;96.32;74.71
24/12/2023 00:22:50;240.15;242.18;241.72;241.35;417.53;418.82;417.99;19.93;12.44;17.01;7.93;19.65;12.39;17.00;2.60;-0.59;0.14;0.99;-1.00;1.00;1.00;4.65;2.94;4.07;11.66;0.64;-0.15;0.02;0.52;4.79;3.01;4.13;11.91;3.56;4.42;3.97;82.74;96.32;74.71
24/12/2023 00:23:00;240.15;242.18;241.72;241.35;417.53;418.82;417.99;19.93;12.44;17.01;7.93;19.65;12.39;17.00;2.60;-0.59;0.14;0.99;-1.00;1.00;1.00;4.68;2.94;4.07;11.69;0.64;-0.14;0.02;0.52;4.77;3.00;4.14;11.87;3.52;4.45;3.98;84.51;95.92;74.93
24/12/2023 00:23:10;240.07;242.04;241.61;241.18;417.21;418.42;417.68;19.92;12.37;17.00;8.17;19.83;12.42;17.06;2.63;-0.56;0.12;0.99;-1.00;1.00;1.00;4.66;2.95;4.07;11.69;0.64;-0.14;0.02;0.52;4.77;3.00;4.14;11.87;3.52;4.45;3.98;84.51;95.92;74.93
24/12/2023 00:23:20;240.07;242.04;241.61;241.18;417.21;418.42;417.68;19.92;12.37;17.00;8.17;19.83;12.42;17.06;2.63;-0.56;0.12;0.99;-1.00;1.00;1.00;4.66;2.95;4.07;11.70;0.65;-0.13;0.03;0.53;4.78;3.00;4.13;11.88;3.52;4.38;3.99;82.37;95.95;75.00
24/12/2023 00:23:30;239.92;241.90;241.55;241.12;417.04;418.33;417.65;19.95;12.46;17.05;8.14;19.83;12.37;17.04;2.58;-0.58;0.13;0.99;-1.00;1.00;1.00;4.68;2.94;4.07;11.68;0.64;-0.14;0.03;0.53;4.78;3.00;4.13;11.88;3.52;4.38;3.99;82.37;95.95;75.00
24/12/2023 00:23:40;239.92;241.90;241.55;241.12;417.04;418.33;417.65;19.95;12.46;17.05;8.14;19.83;12.37;17.04;2.58;-0.58;0.13;0.99;-1.00;1.00;1.00;4.68;2.94;4.07;11.68;0.64;-0.14;0.03;0.54;4.81;3.01;4.09;11.82;3.51;4.44;4.01;82.26;95.77;74.49
24/12/2023 00:23:50;239.93;241.86;241.46;241.04;416.84;418.11;417.53;19.89;12.40;17.04;8.19;19.83;12.42;17.15;2.59;-0.56;0.10;0.99;-1.00;1.00;1.00;4.66;2.93;4.07;11.67;0.63;-0.14;0.02;0.53;4.79;3.01;4.10;11.82;3.51;4.44;4.01;82.26;95.77;74.49
24/12/2023 00:24:00;239.93;241.86;241.46;241.04;416.84;418.11;417.53;19.89;12.40;17.04;8.19;19.83;12.42;17.15;2.59;-0.56;0.10;0.99;-1.00;1.00;1.00;4.66;2.93;4.07;11.67;0.63;-0.14;0.02;0.53;4.79;3.01;4.10;11.87;3.55;4.44;4.00;84.55;96.02;75.00
24/12/2023 00:24:10;240.09;242.10;241.70;241.30;417.18;418.54;417.74;19.91;12.42;17.14;8.12;19.77;12.40;17.06;2.60;-0.56;0.13;0.99;-1.00;1.00;1.00;4.66;2.94;4.02;11.65;0.62;-0.14;0.03;0.53;4.78;3.00;4.11;11.87;3.50;4.30;3.98;84.39;95.90;75.00
24/12/2023 00:24:20;240.02;242.11;241.70;241.30;417.18;418.54;417.74;19.91;12.42;17.14;8.12;19.77;12.40;17.06;2.60;-0.56;0.13;0.99;-1.00;1.00;1.00;4.66;2.94;4.02;11.65;0.62;-0.14;0.03;0.53;4.78;3.00;4.11;11.87;3.50;4.30;3.98;84.39;95.90;75.38
24/12/2023 00:24:30;240.02;242.11;241.69;241.29;417.24;418.67;417.75;19.99;12.40;17.10;8.13;19.77;12.40;17.11;2.59;-0.59;0.18;0.99;-1.00;1.00;1.00;4.68;2.93;4.04;11.64;0.61;-0.14;0.03;0.50;4.78;3.00;4.12;11.90;3.53;4.43;4.01;85.93;96.06;74.44
